Time_min,Omega_degps,Phase,Control_Type,B_x_body_uT,B_y_body_uT,B_z_body_uT,B_mag_uT,omega_x_degps,omega_y_degps,omega_z_degps,omega_par_degps,omega_perp_degps,m_cmd_x_Am2,m_cmd_y_Am2,m_cmd_z_Am2,tau_mag_x_uNm,tau_mag_y_uNm,tau_mag_z_uNm,wheel_speed_x_RPM,wheel_speed_y_RPM,wheel_speed_z_RPM,wheel_torque_cmd_x_uNm,wheel_torque_cmd_y_uNm,wheel_torque_cmd_z_uNm,Anti_Align_Active,Anti_Align_Time_Remaining,Nadir_Error_deg,Torque_Environment_uNm
29.668333,2.496689,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-3.203876,0.251724,19.021069,19.290652,1.517813,1.833167,-0.754454,-0.972075,2.299680,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3093.303400,-458.963697,3703.866169,759.240851,-314.003084,-1395.552492,1,0.000000,26.367745,0.089645
29.670000,2.545273,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-3.265646,0.299527,19.009273,19.290065,1.590710,1.818856,-0.799887,-1.029295,2.327867,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3121.908025,-446.709120,3756.827339,748.867334,-320.824066,-1386.520190,1,0.000000,26.579856,0.090894
29.835000,3.478005,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP+DESAT,-7.139061,7.382857,16.259341,19.231197,2.800741,-0.438429,-2.014981,-2.911612,1.902376,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3650.990705,829.500640,5000.011692,-246.228480,-381.200678,-0.000000,1,0.000000,55.359795,0.169580
29.836667,3.461084,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP+DESAT,-7.153101,7.436693,16.227892,19.230594,2.776583,-0.462039,-2.014003,-2.910999,1.872214,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3643.664363,841.750754,5000.011692,-250.964644,-379.159717,-0.000000,1,0.000000,55.573124,0.169785
30.001667,2.637172,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.329453,7.574228,16.433516,19.170065,-1.028356,-1.813910,-1.614586,-1.761254,1.962819,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2314.308449,1760.284762,4564.398075,-241.467599,-20.113539,388.523764,1,0.000000,55.243424,0.195529
30.003333,2.639841,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.299435,7.526065,16.466423,19.169445,-1.054428,-1.812186,-1.604035,-1.742828,1.982754,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2305.359422,1760.814420,4549.341360,-234.285001,-13.866409,394.183886,1,0.000000,55.046106,0.195859
30.168333,2.040376,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-2.667217,3.352911,18.620709,19.107247,0.169736,-1.462591,-1.412499,-1.656879,1.190751,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2888.769763,1599.106009,4138.641610,108.028864,511.581801,863.939956,1,0.000000,36.814491,0.198139
30.170000,2.008062,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-2.629099,3.351502,18.625730,19.106610,0.177489,-1.442586,-1.385552,-1.628147,1.175350,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2892.860931,1579.410179,4105.536463,107.106528,515.635626,866.690722,1,0.000000,36.710414,0.197897
30.335000,1.900659,HYBRID,HYBRID_35%RW,-0.443592,6.415692,17.923947,19.042735,1.484983,-0.452537,-1.096604,-1.219233,1.458072,-1.500000,-1.500000,1.500000,-36.509458,26.220532,-10.288926,-3548.456348,503.671434,3842.030892,-104.992461,535.268598,384.344753,1,0.000000,35.839921,0.180928
30.336667,1.878187,HYBRID,HYBRID_35%RW,-0.442857,6.460182,17.907283,19.042081,1.471147,-0.432605,-1.084511,-1.200859,1.444134,-1.500000,-1.500000,1.500000,-36.551197,26.196639,-10.354559,-3550.198687,490.255170,3844.150252,45.614324,351.236973,-55.484711,1,0.000000,35.909661,0.180958
30.501667,2.112207,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-2.677549,9.963220,15.927125,18.976521,0.862992,0.466793,-1.870499,-1.446609,1.539071,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3364.573178,-701.038537,4804.483208,-604.991790,627.481633,832.218208,1,0.000000,45.115529,0.205523
30.503333,2.072546,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-2.723752,9.976524,15.910155,18.975850,0.807285,0.489444,-1.845043,-1.405514,1.523148,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3334.615879,-730.069543,4755.600279,-784.280251,760.029959,1279.752106,1,0.000000,45.204060,0.205919
30.668333,4.002317,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-7.581952,5.968216,16.261288,18.908598,-3.471278,1.693335,1.049470,2.828924,2.831207,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-1596.507012,-1931.082974,1395.186729,-225.454682,40.338026,1176.561361,1,0.000000,51.303759,0.230510
30.670000,4.031748,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-7.619239,5.882367,16.274337,18.907910,-3.494551,1.689349,1.090506,2.872366,2.829222,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-1588.230519,-1932.347901,1350.492094,-216.678088,33.115729,1170.102795,1,0.000000,51.371147,0.230486
30.835000,4.071072,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-9.519418,-0.368102,16.252741,18.838959,-2.424162,-0.217537,3.263394,4.044586,0.463629,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2138.324334,-1281.616443,-974.914313,453.862669,-324.954416,310.075620,1,0.000000,53.551337,0.227737
30.836667,4.054146,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-9.515561,-0.382408,16.253851,18.838254,-2.380702,-0.242261,3.272563,4.031058,0.432048,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2155.731685,-1269.228478,-986.378000,455.723380,-324.316159,300.118625,1,0.000000,53.480745,0.227871
31.001667,3.402702,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.219562,3.590838,17.339137,18.767598,1.386930,-1.289745,2.826900,1.905339,2.819231,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3525.891012,-415.392238,-397.105197,141.164508,-108.138277,-539.547706,1,0.000000,46.092086,0.192286
31.003333,3.396588,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.163510,3.663539,17.343162,18.766876,1.404444,-1.288129,2.811596,1.885586,2.825133,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3531.058962,-411.346252,-376.260847,135.296609,-105.923683,-545.703819,1,0.000000,46.111802,0.191209
31.168333,2.868528,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-0.910365,7.913846,16.912332,18.694510,-1.277359,-0.404493,2.536374,2.185548,1.857910,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2353.963951,-974.195893,97.749599,20.387373,35.774084,-1052.314470,1,0.000000,50.526468,0.094423
31.170000,2.838483,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-0.864607,7.880207,16.929614,18.693770,-1.274238,-0.407899,2.503382,2.154123,1.848443,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2354.139644,-976.017641,156.016779,4.599641,47.693242,-1525.431206,1,0.000000,50.397046,0.093742
31.335000,1.912275,HYBRID,HYBRID_34%RW,0.315953,2.957911,18.380525,18.619687,-1.768176,0.671968,0.280732,0.353871,1.879248,1.500000,1.500000,-1.500000,32.007654,-28.044717,3.962937,-2089.816718,-2251.054748,2866.959976,241.369354,390.193668,-808.158058,1,0.000000,34.656640,0.074730
31.336667,1.890292,HYBRID,HYBRID_35%RW,0.294632,2.902004,18.389022,18.618930,-1.742737,0.685673,0.256762,0.332885,1.860751,1.500000,1.500000,-1.500000,31.936539,-28.025481,3.911059,-2091.403452,-2270.081988,2880.814742,41.540601,498.131975,-362.716938,1,0.000000,34.485738,0.074590
31.501667,2.945556,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP+DESAT,-4.556444,0.380426,17.970578,18.543128,1.967287,1.684515,-1.403028,-1.808553,2.324959,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3557.787652,-3306.638540,4999.612912,511.686565,-257.282683,-10.429453,1,0.000000,31.291357,0.128773
31.503333,2.972953,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP+DESAT,-4.610727,0.432311,17.954753,18.542353,2.018060,1.670074,-1.405965,-1.824283,2.347433,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-3578.803565,-3298.816409,4999.612683,504.227665,-261.196612,-10.440044,1,0.000000,31.553644,0.130051
31.668333,3.419529,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP+DESAT,-7.706401,7.783341,14.865424,18.464827,2.989636,-0.544861,-1.567924,-2.739697,2.046275,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-4095.885379,-2081.981146,5000.011692,-283.559683,-394.507668,-0.000000,1,0.000000,61.430804,0.175132
31.670000,3.398532,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP+DESAT,-7.713995,7.839190,14.831115,18.464035,2.962017,-0.567567,-1.566634,-2.736843,2.014871,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-4087.023164,-2069.139365,5000.011692,-288.687997,-392.559810,-0.000000,1,0.000000,61.643617,0.175092
31.835000,2.754516,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.425927,7.925209,15.293747,18.384782,-1.295521,-1.925910,-1.483191,-1.611217,2.234130,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2635.559988,-1131.906266,4955.987834,-256.576867,-2.193665,116.805872,1,0.000000,59.471844,0.194184
31.836667,2.764661,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.395726,7.873077,15.332312,18.383972,-1.322934,-1.923074,-1.481548,-1.598944,2.255378,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-2626.062417,-1132.082786,4951.294076,-248.645818,4.621283,122.882305,1,0.000000,59.247242,0.194609
32.001667,1.978188,HYBRID,HYBRID_32%RW,-3.247487,2.961322,17.767494,18.302990,0.179438,-1.272712,-1.503740,-1.697500,1.015737,-1.500000,1.500000,-1.500000,31.093224,31.522471,0.429248,-3350.607864,-1527.995857,4780.257762,277.322285,298.862974,215.622886,1,0.000000,39.696336,0.212344
32.003333,1.967400,HYBRID,HYBRID_33%RW,-3.216891,2.958300,17.772711,18.302163,0.206144,-1.259989,-1.496861,-1.693453,1.001438,-1.500000,1.500000,-1.500000,31.096516,31.484403,0.387887,-3366.609565,-1531.825639,4788.693555,418.923556,100.263451,-220.848544,1,0.000000,39.602207,0.212248
32.168333,2.086480,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-1.876438,5.828617,17.159679,18.219451,1.612996,-0.284349,-1.292589,-1.474493,1.476234,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-4029.795985,-2662.326950,4564.950954,-230.252224,567.076330,571.237732,1,0.000000,39.435495,0.207070
32.170000,2.055697,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-1.882193,5.871443,17.143545,18.218606,1.590987,-0.264861,-1.274558,-1.449074,1.458106,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-4013.876907,-2690.873901,4526.803898,-416.760495,747.357455,998.687589,1,0.000000,39.504963,0.207139
32.335000,2.063044,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-4.235186,8.614085,15.385338,18.134163,0.739682,0.400608,-1.883755,-1.580664,1.325764,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,149.627239,-238.004371,327.601087,-231.878479,237.491229,-93.721504,1,0.000000,47.510373,0.223192
32.336667,2.059984,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-4.274958,8.618408,15.370895,18.133302,0.718827,0.408003,-1.886890,-1.574992,1.327755,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,165.843653,-252.001963,314.259684,-424.544726,366.456102,349.277118,1,0.000000,47.580979,0.223382
32.501667,3.670258,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-8.215630,4.560244,15.407999,18.047128,-3.361172,1.294184,0.705975,2.459871,2.723936,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1864.608504,-1109.286812,-2770.304444,-236.406954,35.965288,1192.193305,1,0.000000,53.667881,0.227437
32.503333,3.698729,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-8.244891,4.478728,15.415248,18.046249,-3.384451,1.291944,0.746300,2.504404,2.721866,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1873.299837,-1110.417323,-2815.635036,-227.538558,29.596697,1186.752115,1,0.000000,53.757752,0.227232
32.668333,3.478761,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP+DESAT,-9.516811,-0.856144,15.205248,17.958347,-2.130771,-0.427355,2.716425,3.449534,0.449993,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1236.004566,-544.157758,-5000.011692,406.813305,-249.611758,-0.000000,1,0.000000,57.699877,0.215959
32.670000,3.456451,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP+DESAT,-9.509715,-0.867557,15.207982,17.957451,-2.091215,-0.445898,2.715704,3.428887,0.435642,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1219.025503,-537.017558,-5000.011692,408.659757,-248.724236,-0.000000,1,0.000000,57.638295,0.216188
32.835000,3.063441,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.831160,2.612585,16.302416,17.867823,1.345638,-1.122168,2.512900,1.614204,2.603654,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-123.706630,-92.702846,-4735.076059,143.783303,-40.189135,-297.725230,1,0.000000,49.967835,0.218343
32.836667,3.062996,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.788435,2.680766,16.308191,17.866909,1.362430,-1.118655,2.504864,1.600847,2.611367,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-128.998702,-91.243592,-4723.474413,138.546117,-38.203185,-303.730392,1,0.000000,49.956235,0.217817
33.001667,2.414012,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-2.791478,7.262236,15.982431,17.775560,-0.942441,-0.149099,2.217438,2.080838,1.223752,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,872.119561,-727.748006,-4243.410959,9.713946,68.124202,-1155.278692,1,0.000000,52.777309,0.146409
33.003333,2.380600,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-2.760430,7.246521,15.993917,17.774628,-0.941137,-0.149496,2.181552,2.048210,1.213298,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,871.615167,-730.409432,-4199.084137,13.204994,69.675976,-1160.473504,1,0.000000,52.689794,0.145741
33.168333,1.976308,HYBRID,HYBRID_32%RW,-2.107633,3.668177,17.167993,17.681562,-1.649079,0.733618,0.805067,1.130448,1.621074,1.500000,1.500000,-1.500000,31.254255,-22.590541,8.663714,1247.473565,-1843.898672,-2551.773394,-637.403837,735.404376,1119.929414,1,0.000000,40.678058,0.119109
33.170000,2.048761,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-2.125670,3.621344,17.174734,17.680613,-1.706657,0.759917,0.840992,1.177761,1.676395,2.500000,2.500000,0.000000,42.936834,-42.936834,14.367535,1263.619120,-1867.641271,-2577.860566,-422.689638,621.579785,682.960565,1,0.000000,40.550971,0.119183
33.335000,2.046909,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.082948,0.773945,16.482122,17.585835,-0.163255,1.954226,0.586675,0.692329,1.926271,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,623.562427,-3190.193795,-2103.414198,34.883393,420.864087,417.924058,1,0.000000,37.694082,0.161924
33.336667,2.066414,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.139085,0.776339,16.460151,17.584869,-0.161343,1.970838,0.599863,0.704832,1.942493,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,613.907496,-3199.405433,-2103.617789,252.765507,241.160117,5.329987,1,0.000000,37.804210,0.162586
33.501667,4.500071,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-9.467391,5.918351,13.460511,17.488388,3.869173,-0.548635,-2.231398,-3.997724,2.066117,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-1007.192398,-1310.634765,1256.873465,-69.087064,-445.645157,-387.470503,1,0.000000,64.098014,0.185596
33.503333,4.502204,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-9.477712,5.972075,13.428203,17.487405,3.861215,-0.579359,-2.241696,-4.011882,2.043194,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-1004.297340,-1293.756885,1271.341333,-75.792444,-441.861857,-378.767922,1,0.000000,64.353643,0.185444
33.668333,3.347888,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-8.482260,7.425984,13.239763,17.389229,0.379324,-2.555011,-2.129880,-2.897777,1.676677,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,221.753808,-225.881261,1468.122799,-366.768228,-1.819988,272.857479,1,0.000000,67.470464,0.191402
33.670000,3.338613,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-8.451215,7.402086,13.271646,17.388229,0.338545,-2.556224,-2.120718,-2.871363,1.703412,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,235.653066,-226.046912,1457.485628,-363.881721,4.336732,278.480504,1,0.000000,67.284870,0.191856
33.835000,2.023322,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-4.592861,2.918926,16.409545,17.288368,-1.527912,-1.241224,-0.467632,-0.247518,2.008125,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,823.608636,-1336.483819,-784.258720,107.142166,530.754647,861.154358,1,0.000000,45.185943,0.232835
33.836667,1.996927,HYBRID,HYBRID_32%RW,-4.560701,2.870869,16.425913,17.287351,-1.518516,-1.219049,-0.442432,-0.222220,1.984524,-1.500000,1.500000,-1.500000,28.945174,31.479921,2.534747,813.192047,-1349.583588,-800.620531,272.705660,342.951162,428.351192,1,0.000000,45.023929,0.232893
34.001667,2.066137,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-1.614588,4.870450,16.401955,17.185817,1.735880,-0.578464,-0.959698,-1.242945,1.650457,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-582.458772,-2136.291830,-93.556015,-480.516918,1027.199326,1284.140948,1,0.000000,35.992986,0.216194
34.003333,1.998307,HYBRID,HYBRID_32%RW,-1.607430,4.915711,16.388067,17.184783,1.690188,-0.539991,-0.919186,-1.189132,1.605987,-1.500000,-1.500000,1.500000,-31.955666,22.170956,-9.784711,-571.956007,-2168.025967,-126.895813,-274.961749,830.797769,872.833884,1,0.000000,36.006049,0.216079
34.168333,1.961188,HYBRID,HYBRID_33%RW,-3.452197,8.953505,14.131447,17.081590,1.257984,0.973833,-1.146902,-0.692615,1.834814,1.500000,-1.500000,1.500000,-34.627428,-26.375466,8.251962,-438.172669,-3886.148477,119.680889,-961.681405,832.407835,1089.353631,1,0.000000,45.708927,0.223531
34.170000,1.899364,HYBRID,HYBRID_35%RW,-3.494837,8.975077,14.105989,17.080539,1.165835,1.003864,-1.113853,-0.630931,1.791510,1.500000,-1.500000,1.500000,-34.621599,-26.401238,8.220360,-410.647417,-3912.749847,93.976103,-720.609400,696.422242,672.949733,1,0.000000,45.852720,0.223680
34.335000,4.610706,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP+DESAT,-8.378861,5.885765,13.539825,16.975700,-4.026624,2.023402,0.975066,3.466721,3.039811,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1711.599544,-5000.011692,-2185.121314,-217.186454,-0.000000,594.108022,1,0.000000,58.952233,0.211857
34.336667,4.633228,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-8.416803,5.803419,13.550495,16.974633,-4.049339,2.017418,0.999840,3.495730,3.040834,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1719.171950,-4999.962195,-2206.376820,-198.245129,-1.295844,556.467843,1,0.000000,59.075124,0.211390
34.501667,4.124181,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-11.337096,-1.159719,12.436250,16.868166,-3.506849,0.525764,2.105814,3.873342,1.416366,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1364.016243,-4516.173205,-2973.312066,572.543968,-506.865132,303.671790,1,0.000000,68.960002,0.161549
34.503333,4.081359,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-11.352641,-1.193727,12.417368,16.867082,-3.454402,0.494553,2.116604,3.848258,1.359560,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,1342.003219,-4496.780250,-2984.623543,576.299621,-507.706373,296.133797,1,0.000000,68.981436,0.161463
34.668333,3.311389,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-9.736998,2.324945,13.440599,16.759004,1.985690,-1.625310,2.093012,0.299416,3.297825,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-769.219145,-2606.756746,-2852.625040,156.329935,-245.891038,-327.630602,1,0.000000,62.722771,0.203486
34.670000,3.319546,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-9.690574,2.407084,13.458309,16.757904,2.004349,-1.628826,2.085401,0.281776,3.307565,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-774.901072,-2597.504721,-2839.934906,148.752506,-242.217457,-332.226922,1,0.000000,62.678745,0.203631
34.835000,2.103835,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-4.557762,8.630378,13.487294,16.648235,1.326840,-1.632115,0.042656,-1.174771,1.745289,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-381.923227,-2190.682502,-2.826422,-211.915054,12.748549,-1282.148861,1,0.000000,63.588324,0.171928
34.836667,2.090520,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-4.519894,8.661094,13.478968,16.647119,1.307011,-1.631556,0.004630,-1.199979,1.711818,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-364.684607,-2195.023385,29.829673,-451.306028,113.644072,-854.934564,1,0.000000,63.605020,0.171656
35.001667,2.823183,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-3.789917,6.961502,14.512387,16.535881,-2.058258,-0.343584,-1.901548,-1.341763,2.483955,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,912.620893,-3287.939352,2339.803816,-153.676299,413.997802,2.925305,1,0.000000,54.767724,0.200699
35.003333,2.831925,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-3.805494,6.895877,14.538330,16.534749,-2.073412,-0.321196,-1.901998,-1.329107,2.500655,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,918.153326,-3303.711112,2339.376061,-144.838755,412.903726,11.198602,1,0.000000,54.603231,0.201302
35.168333,2.791549,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.076197,1.874810,15.140867,16.421966,1.370080,0.091418,-2.430488,-2.737381,0.547258,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-450.543003,-3404.849929,3014.859918,-14.543338,214.400691,791.061100,1,0.000000,51.193128,0.231260
35.170000,2.769913,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.087318,1.884703,15.133927,16.420819,1.368982,0.094984,-2.406094,-2.714119,0.553152,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-449.767879,-3413.048233,2984.379148,-20.292701,214.631109,797.984694,1,0.000000,51.243213,0.231231
35.335000,2.016604,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.844184,3.328341,14.421571,16.306515,1.382989,-0.381153,-1.417305,-1.911739,0.641827,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-470.000128,-3310.621625,1736.794505,-564.139625,347.699225,1316.650143,1,0.000000,54.076412,0.226600
35.336667,1.948899,HYBRID,HYBRID_33%RW,-6.843333,3.344672,14.416882,16.305353,1.329451,-0.370152,-1.376137,-1.850652,0.610980,-1.500000,-1.500000,1.500000,-26.642331,11.360323,-15.282009,-455.295547,-3318.008050,1703.329795,-384.965029,193.376154,876.104058,1,0.000000,54.061399,0.226637
35.501667,1.824844,HYBRID,HYBRID_37%RW,-6.274146,4.247772,14.307106,16.189557,0.688973,-0.760181,-1.509138,-1.800123,0.299356,-1.500000,-1.500000,-1.500000,-15.089000,30.871878,-15.782877,-289.804800,-3140.340790,1923.926902,-226.644979,172.232654,382.182350,1,0.000000,48.816196,0.236189
35.503333,1.803411,HYBRID,HYBRID_38%RW,-6.266637,4.246783,14.309358,16.188380,0.664961,-0.753616,-1.497392,-1.778697,0.297537,-1.500000,-1.500000,-1.500000,-15.093863,30.863993,-15.770130,-288.701073,-3141.320250,1925.952349,-28.895488,25.642191,-53.026077,1,0.000000,48.743549,0.236269
35.668333,1.914363,HYBRID,HYBRID_34%RW,-5.538337,4.279301,14.467044,16.071122,0.700425,-0.728316,-1.625960,-1.898978,0.242214,-1.500000,-1.500000,-1.500000,-15.281613,30.008071,-14.726458,-380.161422,-3266.522745,2176.297181,651.479317,-416.039959,-1317.790697,1,0.000000,40.600630,0.233538
35.670000,1.977260,HYBRID,HYBRID_32%RW,-5.531954,4.280220,14.467890,16.069930,0.758682,-0.745477,-1.666801,-1.960363,0.257948,-1.500000,-1.500000,-1.500000,-15.281506,29.999767,-14.718261,-412.734497,-3244.673330,2243.069279,852.761117,-572.016346,-1748.089434,1,0.000000,40.516753,0.233383
35.835000,2.044493,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-5.023006,4.780242,14.365264,15.951241,1.031647,-0.659096,-1.637452,-1.997026,0.437996,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-630.828719,-3482.738372,2252.706035,1122.321323,-724.465630,-2146.322141,1,0.000000,31.709175,0.205405
35.836667,2.160546,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-5.019582,4.791127,14.361495,15.950035,1.135607,-0.690643,-1.703341,-2.098538,0.513907,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-665.711434,-3461.130993,2318.435857,913.227326,-565.679857,-1720.802719,1,0.000000,31.611666,0.205001
36.001667,1.818325,HYBRID,HYBRID_37%RW,-5.037232,6.082340,13.719285,15.829951,1.130515,-0.363818,-1.376909,-1.692850,0.663750,1.500000,-1.500000,1.500000,-29.702437,-28.134776,1.567661,-716.134254,-4095.127224,1877.989560,-276.835254,425.483410,651.156894,1,0.000000,22.748516,0.163574
36.003333,1.781878,HYBRID,HYBRID_38%RW,-5.042357,6.095449,13.710174,15.828731,1.101184,-0.350288,-1.356385,-1.660525,0.646333,1.500000,-1.500000,1.500000,-29.708434,-28.128796,1.579638,-714.338965,-4105.580137,1869.056214,-47.000560,273.656635,233.874443,1,0.000000,22.680771,0.163238
36.168333,2.070461,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.443335,7.733348,12.058094,15.707287,1.527270,0.340920,-1.355739,-1.499424,1.427773,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-30.175697,-118.249833,27.242014,-164.880309,533.923828,309.620233,1,0.000000,20.147451,0.152088
36.170000,2.056554,MAG_DETUMBLE,BANG_BANG+WHEEL_PREP,-6.467730,7.748678,12.033561,15.706054,1.512358,0.359091,-1.346568,-1.477331,1.430702,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-13.873760,-144.022228,0.061114,-426.783697,674.719707,711.594281,1,0.000000,20.190282,0.152302
